Protein,Distance Change [$\AA$],Comparison
"69.12
(T1032)",25.035517632453278,Exp-Af
"69.12
(T1032)",0.6047409051047534,Exp-Af
"69.12
(T1032)",3.2514515769668266,Exp-Af
"69.12
(T1032)",3.429928860817702,Exp-Af
"69.12
(T1032)",0.02104753864173947,Exp-Af
"69.12
(T1032)",10.191613476129184,Exp-Exp
"69.12
(T1032)",0.005414518189008177,Exp-Exp
"69.12
(T1032)",2.9019987138620267,Exp-Exp
"69.12
(T1032)",0.03388023362158332,Exp-Exp
"69.12
(T1032)",0.0570228996220874,Exp-Exp
"69.12
(T1032)",2.8655106730601423,Exp-Exp
"69.12
(T1032)",3.2735584860390334,Exp-Exp
"69.12
(T1032)",0.9777515242032564,Exp-Exp
"69.12
(T1032)",0.19313586108196823,Exp-Exp
"69.12
(T1032)",11.701458138493926,Exp-Exp
"69.12
(T1032)",10.185680109733664,Exp-Exp
"69.12
(T1032)",0.06523163049103209,Exp-Exp
"69.12
(T1032)",0.058980006988235356,Exp-Exp
"69.12
(T1032)",3.330337878331626,Exp-Exp
"69.12
(T1032)",0.5030477408454486,Exp-Exp
"69.12
(T1032)",0.0034655602708886235,Exp-Exp
"69.12
(T1032)",6.006304406468923,Exp-Exp
"69.12
(T1032)",0.7874737937966438,Exp-Exp
"69.12
(T1032)",3.029567941757806,Exp-Exp
"69.12
(T1032)",5.472932225475498,Exp-Exp
"69.12
(T1032)",4.8124773384181525,Exp-Exp
"69.12
(T1032)",11.561152998262942,Exp-Exp
"69.12
(T1032)",11.674783109148592,Exp-Exp
"69.12
(T1032)",4.9957389293118775,Exp-Exp
"69.12
(T1032)",0.0034554844896801384,Exp-Exp
"69.12
(T1032)",1.744494940248579,Exp-Exp
"69.12
(T1032)",11.938837895720187,Exp-Exp
"69.12
(T1032)",0.11645772824850464,Exp-Exp
"69.12
(T1032)",2.3671554392690606,Exp-Exp
"69.12
(T1032)",0.4932601872459137,Exp-Exp
"69.12
(T1032)",10.58417850226881,Exp-Exp
"69.12
(T1032)",0.26775772277694765,Exp-Exp
"69.12
(T1032)",0.14969219504680353,Exp-Exp
"69.12
(T1032)",0.0337894457225163,Exp-Exp
"69.12
(T1032)",0.0005616340469889458,Exp-Exp
"69.12
(T1032)",0.4259799804966917,Exp-Exp
"69.12
(T1032)",0.20347169599316572,Exp-Exp
"69.12
(T1032)",20.388818760611045,Exp-Exp
"69.12
(T1032)",1.1185083157744922,Exp-Exp
"69.12
(T1032)",0.12937705051587844,Exp-Exp
"69.12
(T1032)",0.33401758706053286,Exp-Exp
"69.12
(T1032)",0.2493224525665827,Exp-Exp
"69.12
(T1032)",0.13482591090187945,Exp-Exp
"69.12
(T1032)",0.33223337743596737,Exp-Exp
"69.12
(T1032)",0.07342117121004721,Exp-Exp
"69.12
(T1032)",0.07693581805219551,Exp-Exp
"69.12
(T1032)",0.0072796755454351825,Exp-Exp
"69.12
(T1032)",0.44162645608009576,Exp-Exp
"69.12
(T1032)",0.2009691130761757,Exp-Exp
"69.12
(T1032)",2.5795186515200585,Exp-Exp
"69.12
(T1032)",1.290569147408518,Exp-Exp
"69.12
(T1032)",7.909976136602695,Exp-Exp
"69.12
(T1032)",8.202876349389921,Exp-Exp
"69.12
(T1032)",0.12533090227349142,Exp-Exp
"69.12
(T1032)",0.12055794868387526,Exp-Exp
"69.12
(T1032)",2.4059774354558954,Exp-Exp
"69.12
(T1032)",0.29979230853953887,Exp-Exp
"69.12
(T1032)",0.0518939654588948,Exp-Exp
"69.12
(T1032)",5.97175858338249,Exp-Exp
"69.12
(T1032)",5.549858532559002,Exp-Exp
"69.12
(T1032)",0.38216922340162274,Exp-Exp
"69.12
(T1032)",10.190657375389293,Exp-Exp
"69.12
(T1032)",0.1466214415532585,Exp-Exp
"69.12
(T1032)",2.3491463820522345,Exp-Exp
"69.12
(T1032)",11.559196870728197,Exp-Exp
"69.12
(T1032)",4.896272298394593,Exp-Exp
"69.12
(T1032)",6.00833627856131,Exp-Exp
"69.12
(T1032)",1.3015661044941425,Exp-Exp
"69.12
(T1032)",11.143732892207545,Exp-Exp
"69.12
(T1032)",0.14233845148435442,Exp-Exp
"69.12
(T1032)",5.9350540950772075,Exp-Exp
"69.12
(T1032)",0.7459788748941203,Exp-Exp
"69.12
(T1032)",0.005140251109800875,Exp-Exp
"69.12
(T1032)",0.04960937602525295,Exp-Exp
"69.12
(T1032)",0.2176919667212429,Exp-Exp
"69.12
(T1032)",0.030540758378322153,Exp-Exp
"69.12
(T1032)",0.003921198378979973,Exp-Exp
"69.12
(T1032)",0.08162597589252307,Exp-Exp
"69.12
(T1032)",0.9338093837138555,Exp-Exp
"69.12
(T1032)",2.506814699682238,Exp-Exp
"69.12
(T1032)",0.4328709431400348,Exp-Exp
"69.12
(T1032)",14.446429625503212,Exp-Exp
"69.12
(T1032)",0.15808501683474852,Exp-Exp
"69.12
(T1032)",3.3573385665919764,Exp-Exp
"69.12
(T1032)",9.429957870724596,Exp-Exp
"69.12
(T1032)",0.3268188592469592,Exp-Exp
"69.12
(T1032)",0.29681973510925186,Exp-Exp
"69.12
(T1032)",0.11081605167377884,Exp-Exp
"69.12
(T1032)",0.06430257516752258,Exp-Exp
"69.12
(T1032)",0.49203239000326615,Exp-Exp
"69.12
(T1032)",1.1348853512941233,Exp-Exp
"69.12
(T1032)",1.121904461810427,Exp-Exp
"69.12
(T1032)",1.0974332863265497,Exp-Exp
"69.12
(T1032)",5.137053707711706,Exp-Exp
"69.12
(T1032)",3.2662409088723097,Exp-Exp
"69.12
(T1032)",0.06009927178245933,Exp-Exp
"69.12
(T1032)",0.17953795567211062,Exp-Exp
"69.12
(T1032)",0.2198461317248519,Exp-Exp
"69.12
(T1032)",0.8028400493849874,Exp-Exp
"69.12
(T1032)",0.048428405188006174,Exp-Exp
"69.12
(T1032)",0.02609069229190286,Exp-Exp
"69.12
(T1032)",13.238956234399904,Exp-Exp
"69.12
(T1032)",2.0548730544051956,Exp-Exp
"69.12
(T1032)",4.839629687037303,Exp-Exp
"69.12
(T1032)",3.4077556007504093,Exp-Exp
"69.12
(T1032)",5.3658167253564,Exp-Exp
"69.12
(T1032)",0.1597015232083896,Exp-Exp
"69.12
(T1032)",0.12195066064773741,Exp-Exp
"69.12
(T1032)",6.01179176305099,Exp-Exp
"69.12
(T1032)",0.029549822962061434,Exp-Exp
"69.12
(T1032)",0.005749551497055805,Exp-Exp
"69.12
(T1032)",0.02588072323584978,Exp-Exp
"69.12
(T1032)",9.067135488300195,Exp-Exp
"69.12
(T1032)",0.43201779124393447,Exp-Exp
"69.12
(T1032)",10.71652203650395,Exp-Exp
"69.12
(T1032)",0.2181483467516947,Exp-Exp
"69.12
(T1032)",0.36738416176804645,Exp-Exp
"69.12
(T1032)",0.0032486873441941455,Exp-Exp
"69.12
(T1032)",0.004482832425968919,Exp-Exp
"69.12
(T1032)",0.5076059563892148,Exp-Exp
"69.12
(T1032)",0.7303376877206897,Exp-Exp
"69.12
(T1032)",12.461806479255069,Exp-Exp
"69.12
(T1032)",0.6856373726344573,Exp-Exp
"69.12
(T1032)",14.575806676019091,Exp-Exp
"69.12
(T1032)",0.4921026038952814,Exp-Exp
"69.12
(T1032)",3.606661019158559,Exp-Exp
"69.12
(T1032)",12.656445602914165,Af-Af
"69.12
(T1032)",0.07384198136060727,Af-Af
"69.12
(T1032)",0.3368055336832638,Af-Af
"69.12
(T1032)",0.020014928506395968,Af-Af
"69.12
(T1032)",14.53317214261335,Af-Af
"69.12
(T1032)",13.43971192204336,Af-Af
"69.12
(T1032)",1.358668061407525,Af-Af
"69.12
(T1032)",0.7287723216611903,Af-Af
"69.12
(T1032)",0.07722329235003755,Af-Af
"69.12
(T1032)",0.6129506548950907,Af-Af
"69.12
(T1032)",0.1396818835675484,Af-Af
"69.12
(T1032)",0.03145207458573296,Af-Af
"69.12
(T1032)",19.63747967531965,Af-Af
"69.12
(T1032)",1.0170375495712474,Af-Af
"69.12
(T1032)",0.30961498636893925,Af-Af
"69.12
(T1032)",0.7086951306137843,Af-Af
"69.12
(T1032)",0.7838106782232508,Af-Af
"69.12
(T1032)",1.375490705619014,Af-Af
"69.12
(T1032)",0.30709400194204495,Af-Af
"69.12
(T1032)",1.722372014189956,Af-Af
"69.12
(T1032)",0.2506368053949837,Af-Af
"69.12
(T1032)",1.366282909927048,Af-Af
"69.12
(T1032)",0.6641372646825472,Af-Af
"69.12
(T1032)",0.06976651173925585,Af-Af
"69.12
(T1032)",0.6999219603686493,Af-Af
"69.12
(T1032)",0.19220059374339105,Af-Af
"69.12
(T1032)",0.24891301107719066,Af-Af
"69.12
(T1032)",0.33638431189639917,Af-Af
"69.12
(T1032)",0.14678363091268576,Af-Af
"69.12
(T1032)",2.7671247198440776,Af-Af
"69.12
(T1032)",1.296647200133095,Af-Af
"69.12
(T1032)",8.958896847470182,Af-Af
"69.12
(T1032)",9.307085282815574,Af-Af
"69.12
(T1032)",0.10797625943972378,Af-Af
"69.12
(T1032)",12.267055845828711,Af-Af
"69.12
(T1032)",0.06765367986807203,Af-Af
"69.12
(T1032)",0.1371315492712588,Af-Af
"69.12
(T1032)",0.23047507740895146,Af-Af
"69.12
(T1032)",0.1628019498739377,Af-Af
"69.12
(T1032)",0.16346292355220182,Af-Af
"69.12
(T1032)",0.007557130196234496,Af-Af
"69.12
(T1032)",0.24249823846574436,Af-Af
"69.12
(T1032)",9.998625725426297,Af-Af
"69.12
(T1032)",0.7690652748675255,Af-Af
"69.12
(T1032)",0.08540844167182726,Af-Af
"69.12
(T1032)",13.094630403861295,Af-Af
"69.12
(T1032)",2.03402138999402,Af-Af
"69.12
(T1032)",13.399862576010909,Af-Af
"69.12
(T1032)",7.711978172493817,Af-Af
"69.12
(T1032)",0.8945613860028789,Af-Af
"69.12
(T1032)",0.36975034599253576,Af-Af
"69.12
(T1032)",0.6643350163844719,Af-Af
"69.12
(T1032)",1.2007895805340043,Af-Af
"69.12
(T1032)",8.166923102472774,Af-Af
"69.12
(T1032)",4.075585584882701,Af-Af
"69.12
(T1032)",0.12117914163336785,Af-Af
"69.12
(T1032)",0.8460570105357803,Af-Af
"69.12
(T1032)",1.5056589922798747,Af-Af
"69.12
(T1032)",0.26556932003453415,Af-Af
"69.12
(T1032)",0.002743660266506076,Af-Af
"69.12
(T1032)",0.3664934394603785,Af-Af
"69.12
(T1032)",0.47048134395150853,Af-Af
"69.12
(T1032)",0.3111498542512985,Af-Af
"69.12
(T1032)",1.9211120882580253,Af-Af
"69.12
(T1032)",0.8281857615135584,Af-Af
"69.12
(T1032)",0.24978788069461544,Af-Af
"69.12
(T1032)",0.5175195344649612,Af-Af
"69.12
(T1032)",0.3946409521910761,Af-Af
"69.12
(T1032)",0.0825588319772752,Af-Af
"69.12
(T1032)",0.015950142819388002,Af-Af
"69.12
(T1032)",1.5772008082717885,Af-Af
"69.12
(T1032)",0.200936386861434,Af-Af
"69.12
(T1032)",5.71768761499446,Af-Af
"69.12
(T1032)",0.010778923932042161,Af-Af
"69.12
(T1032)",0.0013805244008509021,Af-Af
"69.12
(T1032)",10.580581447377776,Af-Af
"69.12
(T1032)",8.787456342068054,Af-Af
"69.12
(T1032)",0.0425311042825367,Af-Af
"69.12
(T1032)",0.14231283890386148,Af-Af
"69.12
(T1032)",0.31415960521508257,Af-Af
"69.12
(T1032)",0.24676128917595186,Af-Af
"69.12
(T1032)",0.34171092212148224,Af-Af
"69.12
(T1032)",0.08551944650913734,Af-Af
"69.12
(T1032)",0.394590368758311,Af-Af
"69.12
(T1032)",0.6238381300914422,Af-Af
"69.12
(T1032)",0.6952232935069182,Af-Af
"69.12
(T1032)",0.4222139753550911,Af-Af
"69.12
(T1032)",13.11464533236769,Af-Af
"69.12
(T1032)",15.337673998428544,Af-Af
"69.12
(T1032)",0.009937581933410211,Af-Af
"69.12
(T1032)",4.192767456401369,Af-Af
"69.12
(T1032)",0.1657890643416886,Af-Af
"69.12
(T1032)",0.2925270536424982,Af-Af
"69.12
(T1032)",0.010442068651704162,Af-Af
"69.12
(T1032)",4.643879848372535,Af-Af
"69.12
(T1032)",8.135471027887041,Af-Af
"69.12
(T1032)",13.932567640538139,Af-Af
"69.12
(T1032)",0.8958584079378795,Af-Af
"69.12
(T1032)",1.1556719969047196,Af-Af
"69.12
(T1032)",0.7969638616660903,Af-Af
"69.12
(T1032)",1.1715689266490399,Af-Af
"69.12
(T1032)",1.2202756892963462,Af-Af
"69.12
(T1032)",0.05939943751833354,Af-Af
"69.12
(T1032)",0.19072483461688616,Af-Af
"69.12
(T1032)",0.06051304885631481,Af-Af
"69.12
(T1032)",0.5548291783309773,Af-Af
"69.12
(T1032)",0.1640484968310112,Af-Af
"69.12
(T1032)",0.18002136895535958,Af-Af
"69.12
(T1032)",0.18240242590368805,Af-Af
"69.12
(T1032)",0.20244035844768504,Af-Af
"69.12
(T1032)",0.16635417909991546,Af-Af
"69.12
(T1032)",0.35233445471578717,Af-Af
"69.12
(T1032)",0.863138795494792,Af-Af
"69.12
(T1032)",0.7277777028957058,Af-Af
"69.12
(T1032)",1.4185367944825757,Af-Af
"69.12
(T1032)",12.428249963441079,Af-Af
"69.12
(T1032)",8.908605246794469,Af-Af
"69.12
(T1032)",10.472605187938052,Af-Af
"69.12
(T1032)",0.6050304347676869,Af-Af
"69.12
(T1032)",0.11018478415060873,Af-Af
"69.12
(T1032)",3.6023346045636546,Af-Af
"69.12
(T1032)",1.5455836829497587,Af-Af
"69.12
(T1032)",0.08395933930201416,Af-Af
"69.12
(T1032)",0.17824799856928042,Af-Af
"69.12
(T1032)",0.07796231631290285,Af-Af
"69.12
(T1032)",0.15209213029256663,Af-Af
"89.49
(T1042)",52.844194558329654,Exp-Af
"89.49
(T1042)",32.85105389878205,Exp-Af
"89.49
(T1042)",48.46596607607945,Exp-Af
"89.49
(T1042)",22.171709518315872,Exp-Af
"89.49
(T1042)",12.300955266550744,Exp-Af
"89.49
(T1042)",15.08820469699506,Exp-Af
"89.49
(T1042)",19.151365508111496,Exp-Af
"89.49
(T1042)",13.7369921842173,Exp-Af
"89.49
(T1042)",17.501544597476837,Exp-Af
"89.49
(T1042)",17.708819676910423,Exp-Af
"89.49
(T1042)",15.297203897481962,Exp-Af
"89.49
(T1042)",51.762457364970764,Exp-Af
"89.49
(T1042)",0.38474782717413447,Exp-Af
"89.49
(T1042)",17.928956567396973,Exp-Af
"89.49
(T1042)",39.901031980463685,Exp-Af
"89.49
(T1042)",17.131036518916332,Exp-Af
"89.49
(T1042)",19.705028406099885,Exp-Af
"89.49
(T1042)",34.85472459444789,Exp-Af
"89.49
(T1042)",44.45280076311574,Exp-Af
"89.49
(T1042)",21.700594779614573,Exp-Af
"89.49
(T1042)",16.555204126512223,Exp-Af
"89.49
(T1042)",20.520933425355025,Exp-Af
"89.49
(T1042)",0.2647901443565486,Exp-Af
"89.49
(T1042)",30.624518538356526,Exp-Af
"89.49
(T1042)",19.01179362590606,Exp-Af
"89.49
(T1042)",39.24294396055358,Exp-Af
"89.49
(T1042)",30.882353372519006,Exp-Af
"89.49
(T1042)",33.096679440487144,Exp-Af
"89.49
(T1042)",0.3904105289245221,Exp-Af
"89.49
(T1042)",32.00398882818019,Exp-Af
"89.49
(T1042)",68.29616899109548,Exp-Af
"89.49
(T1042)",20.990036065449775,Exp-Af
"89.49
(T1042)",12.513059595944814,Exp-Af
"89.49
(T1042)",2.9768269385341313,Exp-Af
"89.49
(T1042)",25.125862998008408,Exp-Af
"89.49
(T1042)",6.554651781137663,Exp-Af
"89.49
(T1042)",1.2264405670154375,Exp-Af
"89.49
(T1042)",1.80701318699278,Exp-Af
"89.49
(T1042)",5.255946663507002,Exp-Af
"89.49
(T1042)",35.3069585920486,Exp-Af
"89.49
(T1042)",41.31125115209424,Exp-Af
"89.49
(T1042)",2.720455404490159,Exp-Af
"89.49
(T1042)",52.2426664554591,Exp-Af
"89.49
(T1042)",20.422191693800734,Exp-Af
"89.49
(T1042)",16.806970595826577,Exp-Af
"89.49
(T1042)",17.66212597639171,Exp-Af
"89.49
(T1042)",20.76144699065615,Exp-Af
"89.49
(T1042)",19.791999842090718,Exp-Af
"89.49
(T1042)",38.28518727429356,Exp-Af
"89.49
(T1042)",20.30417666275708,Exp-Af
"89.49
(T1042)",28.513950907688834,Exp-Af
"89.49
(T1042)",44.06513020004007,Exp-Af
"89.49
(T1042)",0.37665241839932495,Exp-Af
"89.49
(T1042)",27.628828828477708,Exp-Af
"89.49
(T1042)",28.143893784925012,Exp-Af
"89.49
(T1042)",43.63690533778343,Exp-Af
"89.49
(T1042)",18.96007037596116,Exp-Af
"89.49
(T1042)",30.22428046286761,Exp-Af
"89.49
(T1042)",20.28649187675392,Exp-Af
"89.49
(T1042)",53.219144248444294,Exp-Af
"89.49
(T1042)",43.964823371871674,Exp-Af
"89.49
(T1042)",1.0909293102646336,Exp-Af
"89.49
(T1042)",17.727015281950266,Exp-Af
"89.49
(T1042)",19.31055128323089,Exp-Af
"89.49
(T1042)",15.874700328114749,Exp-Af
"89.49
(T1042)",16.544850550202028,Exp-Af
"89.49
(T1042)",18.68993097199199,Exp-Af
"89.49
(T1042)",19.036501084934574,Exp-Af
"89.49
(T1042)",42.66847960297405,Exp-Af
"89.49
(T1042)",27.26181297556187,Exp-Af
"89.49
(T1042)",30.19778966582718,Exp-Af
"89.49
(T1042)",34.29494380807607,Exp-Af
"89.49
(T1042)",22.03067974119252,Exp-Af
"89.49
(T1042)",25.790646375396054,Exp-Af
"89.49
(T1042)",0.4082600987934635,Exp-Af
"89.49
(T1042)",13.321887045111968,Exp-Af
"89.49
(T1042)",0.41940721728103547,Exp-Af
"89.49
(T1042)",0.7282108266473868,Exp-Af
"89.49
(T1042)",20.69278935731751,Exp-Af
"89.49
(T1042)",0.2800851851215391,Exp-Af
"89.49
(T1042)",62.82911197774136,Exp-Af
"89.49
(T1042)",8.350587788538185,Exp-Af
"89.49
(T1042)",35.0993101606055,Exp-Af
"89.49
(T1042)",44.42515781177847,Exp-Af
"89.49
(T1042)",52.26781490442068,Exp-Af
"89.49
(T1042)",30.46571571440638,Exp-Af
"89.49
(T1042)",31.056344389716784,Exp-Af
"89.49
(T1042)",16.896143162157983,Exp-Af
"89.49
(T1042)",13.1937024029274,Exp-Af
"89.49
(T1042)",15.207100879761487,Exp-Af
"89.49
(T1042)",23.470813463644145,Exp-Af
"89.49
(T1042)",14.485939401504387,Exp-Af
"89.49
(T1042)",17.789022157645874,Exp-Af
"89.49
(T1042)",13.855614037159443,Exp-Af
"89.49
(T1042)",8.705673968044312,Exp-Af
"89.49
(T1042)",11.839588285500062,Exp-Af
"89.49
(T1042)",14.977390128655223,Exp-Af
"89.49
(T1042)",18.052661247978442,Exp-Af
"89.49
(T1042)",39.72135953488575,Exp-Af
"89.49
(T1042)",3.477856019569038,Exp-Af
"89.49
(T1042)",6.461168675396863,Exp-Af
"89.49
(T1042)",68.18460620755884,Exp-Af
"89.49
(T1042)",1.5533469105140503,Exp-Af
"89.49
(T1042)",8.838560503573985,Exp-Af
"89.49
(T1042)",18.187952447747882,Exp-Af
"89.49
(T1042)",18.45846230167586,Exp-Af
"89.49
(T1042)",39.23045615259191,Exp-Af
"89.49
(T1042)",36.538806409384584,Exp-Af
"89.49
(T1042)",39.619022606754896,Exp-Af
"89.49
(T1042)",18.920037405041615,Exp-Af
"89.49
(T1042)",8.959677216468272,Exp-Af
"89.49
(T1042)",35.28857465671082,Exp-Af
"89.49
(T1042)",21.245949813390023,Exp-Af
"89.49
(T1042)",7.722136867577288,Exp-Af
"89.49
(T1042)",22.02808590291133,Exp-Af
"89.49
(T1042)",6.244654178320651,Exp-Af
"89.49
(T1042)",11.235641722546099,Exp-Af
"89.49
(T1042)",7.164786806581162,Exp-Af
"89.49
(T1042)",0.6772973072631547,Exp-Af
"89.49
(T1042)",6.100073447236007,Exp-Af
"89.49
(T1042)",13.300566155896167,Exp-Af
"89.49
(T1042)",0.7298650256967374,Exp-Af
"89.49
(T1042)",18.196361986788375,Exp-Af
"89.49
(T1042)",7.154620254050831,Exp-Af
"89.49
(T1042)",23.415468336321823,Exp-Af
"89.49
(T1042)",68.93602947201396,Exp-Af
"89.49
(T1042)",0.3387901109670297,Exp-Exp
"89.49
(T1042)",28.81123002507183,Exp-Exp
"89.49
(T1042)",18.854624593324438,Exp-Exp
"89.49
(T1042)",0.19772458792979108,Exp-Exp
"89.49
(T1042)",0.13913422028597644,Exp-Exp
"89.49
(T1042)",0.5524868685212052,Exp-Exp
"89.49
(T1042)",0.06534778675624908,Exp-Exp
"89.49
(T1042)",1.0967422671895282,Exp-Exp
"89.49
(T1042)",3.3581314921661667,Exp-Exp
"89.49
(T1042)",0.20642087272212573,Exp-Exp
"89.49
(T1042)",43.51123088767008,Exp-Exp
"89.49
(T1042)",28.042213531296465,Exp-Exp
"89.49
(T1042)",8.128496672305186,Exp-Exp
"89.49
(T1042)",1.312082345794721,Exp-Exp
"89.49
(T1042)",0.016408160657497284,Exp-Exp
"89.49
(T1042)",16.824894926927833,Exp-Exp
"89.49
(T1042)",14.448890127758558,Exp-Exp
"89.49
(T1042)",47.54632336328547,Exp-Exp
"89.49
(T1042)",42.66886476148644,Exp-Exp
"89.49
(T1042)",0.4203534015498436,Exp-Exp
"89.49
(T1042)",0.284587903369669,Exp-Exp
"89.49
(T1042)",0.31722737486121844,Exp-Exp
"89.49
(T1042)",46.1070006726614,Exp-Exp
"89.49
(T1042)",44.903859329528196,Exp-Exp
"89.49
(T1042)",0.8989785921557862,Exp-Exp
"89.49
(T1042)",0.20034253973261196,Exp-Exp
"89.49
(T1042)",15.649051408836522,Exp-Exp
"89.49
(T1042)",0.6602317776542357,Exp-Exp
"89.49
(T1042)",45.56329906309914,Exp-Exp
"89.49
(T1042)",9.265085969657363,Exp-Exp
"89.49
(T1042)",0.07857243721471452,Exp-Exp
"89.49
(T1042)",21.785501002034216,Exp-Exp
"89.49
(T1042)",7.626468029569341,Exp-Exp
"89.49
(T1042)",0.4404250295885417,Exp-Exp
"89.49
(T1042)",25.675062400933513,Exp-Exp
"89.49
(T1042)",0.13111260165957628,Exp-Exp
"89.49
(T1042)",16.065110128286122,Exp-Exp
"89.49
(T1042)",0.00171065421333072,Exp-Exp
"89.49
(T1042)",0.33131015992217083,Exp-Exp
"89.49
(T1042)",36.22862678228493,Exp-Exp
"89.49
(T1042)",0.27131072889041086,Exp-Exp
"89.49
(T1042)",10.928797345394052,Exp-Exp
"89.49
(T1042)",0.41706833212474326,Exp-Exp
"89.49
(T1042)",1.4029340984951082,Exp-Exp
"89.49
(T1042)",18.80136658217219,Exp-Exp
"89.49
(T1042)",0.43756217191053803,Exp-Exp
"89.49
(T1042)",12.70920005687157,Exp-Exp
"89.49
(T1042)",0.6488645509989981,Exp-Exp
"89.49
(T1042)",1.7658935491067842,Exp-Exp
"89.49
(T1042)",1.3283030167636163,Exp-Exp
"89.49
(T1042)",42.99461707772878,Exp-Exp
"89.49
(T1042)",0.16129413042136376,Exp-Exp
"89.49
(T1042)",41.7380392232479,Exp-Exp
"89.49
(T1042)",20.502089026401148,Exp-Exp
"89.49
(T1042)",15.134653684686583,Exp-Exp
"89.49
(T1042)",0.0588243472669534,Exp-Exp
"89.49
(T1042)",0.20176314855734212,Exp-Exp
"89.49
(T1042)",41.253251651604835,Exp-Exp
"89.49
(T1042)",1.5258627375952303,Exp-Exp
"89.49
(T1042)",22.360358416085695,Exp-Exp
"89.49
(T1042)",0.7401901233257391,Exp-Exp
"89.49
(T1042)",0.019783051650402506,Exp-Exp
"89.49
(T1042)",0.9552810345492668,Exp-Exp
"89.49
(T1042)",0.382233230643898,Exp-Exp
"89.49
(T1042)",15.180707973992885,Exp-Exp
"89.49
(T1042)",0.10082564535020033,Exp-Exp
"89.49
(T1042)",0.2778005598248674,Exp-Exp
"89.49
(T1042)",0.03515647358833096,Exp-Exp
"89.49
(T1042)",45.41006684889979,Exp-Exp
"89.49
(T1042)",16.913465379054635,Exp-Exp
"89.49
(T1042)",0.4571341158295201,Exp-Exp
"89.49
(T1042)",31.01605264188224,Exp-Exp
"89.49
(T1042)",0.231995869395913,Exp-Exp
"89.49
(T1042)",0.28611013271188757,Exp-Exp
"89.49
(T1042)",12.105533683591048,Exp-Exp
"89.49
(T1042)",0.12174863525906332,Exp-Exp
"89.49
(T1042)",24.67020497424777,Exp-Exp
"89.49
(T1042)",9.67580263470398,Exp-Exp
"89.49
(T1042)",0.1907649987578397,Exp-Exp
"89.49
(T1042)",0.13015216702116916,Exp-Exp
"89.49
(T1042)",0.28089818683333867,Exp-Exp
"89.49
(T1042)",43.230027945952365,Exp-Exp
"89.49
(T1042)",40.16528314126846,Exp-Exp
"89.49
(T1042)",12.770681934514744,Exp-Exp
"89.49
(T1042)",0.07827822115771355,Exp-Exp
"89.49
(T1042)",32.2348780140096,Exp-Exp
"89.49
(T1042)",0.03991500219916588,Exp-Exp
"89.49
(T1042)",0.23983758398074695,Exp-Exp
"89.49
(T1042)",12.848334277157548,Exp-Exp
"89.49
(T1042)",0.09637768247779288,Exp-Exp
"89.49
(T1042)",1.7005457623505351,Exp-Exp
"89.49
(T1042)",0.23156074957408812,Exp-Exp
"89.49
(T1042)",42.05584272303802,Exp-Exp
"89.49
(T1042)",0.04512674230076197,Exp-Exp
"89.49
(T1042)",0.6444329192368157,Exp-Exp
"89.49
(T1042)",7.745588052781251,Exp-Exp
"89.49
(T1042)",15.747016214161327,Exp-Exp
"89.49
(T1042)",1.3709066930616745,Exp-Exp
"89.49
(T1042)",0.2181713092148394,Exp-Exp
"89.49
(T1042)",20.91370690608909,Exp-Exp
"89.49
(T1042)",21.79797322244438,Exp-Exp
"89.49
(T1042)",66.25310280981142,Exp-Exp
"89.49
(T1042)",46.71813963870307,Exp-Exp
"89.49
(T1042)",0.1601737835846846,Exp-Exp
"89.49
(T1042)",0.6706931311795978,Exp-Exp
"89.49
(T1042)",0.6994606055051165,Exp-Exp
"89.49
(T1042)",38.378359768256416,Exp-Exp
"89.49
(T1042)",39.08853935659681,Exp-Exp
"89.49
(T1042)",1.1767791519806536,Exp-Exp
"89.49
(T1042)",0.23549901332094292,Exp-Exp
"89.49
(T1042)",37.85790749412399,Exp-Exp
"89.49
(T1042)",16.2532336014004,Exp-Exp
"89.49
(T1042)",41.346239045128826,Exp-Exp
"89.49
(T1042)",41.96806826995537,Exp-Exp
"89.49
(T1042)",0.15342343218119847,Exp-Exp
"89.49
(T1042)",19.650564574503456,Exp-Exp
"89.49
(T1042)",3.7240255401796096,Exp-Exp
"89.49
(T1042)",1.436619112212421,Exp-Exp
"89.49
(T1042)",0.38287414717200896,Exp-Exp
"89.49
(T1042)",9.544690033044404,Exp-Exp
"89.49
(T1042)",13.559132660784908,Exp-Exp
"89.49
(T1042)",0.13186282123449988,Exp-Exp
"89.49
(T1042)",0.05041197308883216,Exp-Exp
"89.49
(T1042)",5.198507985084102,Exp-Exp
"89.49
(T1042)",44.334314534296816,Exp-Exp
"89.49
(T1042)",0.09681213952757073,Exp-Exp
"89.49
(T1042)",0.26293493229172604,Af-Af
"89.49
(T1042)",33.65526534845195,Af-Af
"89.49
(T1042)",0.201443803619612,Af-Af
"89.49
(T1042)",4.932768457804536,Af-Af
"89.49
(T1042)",26.99194871158291,Af-Af
"89.49
(T1042)",12.175028223740082,Af-Af
"89.49
(T1042)",17.129668626296745,Af-Af
"89.49
(T1042)",1.932463184847606,Af-Af
"89.49
(T1042)",8.07379781527871,Af-Af
"89.49
(T1042)",7.418624148920333,Af-Af
"89.49
(T1042)",21.377179800261032,Af-Af
"89.49
(T1042)",1.212723256860695,Af-Af
"89.49
(T1042)",0.10276634841599996,Af-Af
